sample_id,vOTU_id,phageID,phageLen,linear_or_circular,integrase,virsorter_category,cat_taxonomy,img_vr_cluster,assigned_family
SAMP_yahara2021_Sample3,vOTU_yahara2021_01391,VIRSorter_contig_1433_pilon_gene_1_gene_75-96-48610-cat_5,48514,l,NA,5,Leptotrichia (genus): 0.97,VIRSorter_contig_1443_pilon-circular-cat_1;3300008639_____Ga0115685_1001766;3300009381_____Ga0115415_1001245;7000000713_____SRS024355_LANL_scaffold_41652;3300007531_____Ga0105502_1001270;3300014292_____Ga0134351_1000423;3300008283_____Ga0110914_102655;3300008490_____Ga0115197_1004531;7000000741_____C3570903;VIRSorter_contig_905_pilon-cat_1;VIRSorter_contig_2976_pilon-cat_2;3300006262_____Ga0099523_1000407;7000000144_____SRS045715_LANL_scaffold_12616;VIRSorter_contig_1240_pilon_gene_161_gene_260-110170-177786-cat_4;VIRSorter_contig_1433_pilon_gene_1_gene_75-96-48610-cat_5;3300007746_____Ga0105776_1003273;7000000406_____SRS024381_LANL_scaffold_61894,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01392,VIRSorter_contig_4148_pilon_gene_191_gene_223-147741-197523-cat_5,49782,l,NA,5,Pasteurellaceae (family): 0.59,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01393,VIRSorter_contig_3669_pilon_gene_52_gene_114-35746-72179-cat_5,36383,l,NA,5,Lactobacillales (order): 0.86,VIRSorter_contig_3669_pilon_gene_52_gene_114-35746-72179-cat_5;3300008305_____Ga0115183_100110;3300008709_____Ga0113871_100137;7000000622_____SRS077736_LANL_scaffold_31596;3300008504_____Ga0114860_100233;7000000657_____SRS016501_LANL_scaffold_26415;3300007167_____Ga0102715_1002152,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01394,VIRSorter_contig_7003_pilon-cat_2,54097,l,NA,2,Streptococcus (genus): 0.70,VIRSorter_contig_2384_pilon-cat_1;3300007196_____Ga0103270_101868;3300006524_____Ga0101033_102500;3300007123_____Ga0102684_102569;3300008136_____Ga0113979_104649;3300006477_____Ga0100232_102984;7000000687_____SRS053854_LANL_scaffold_6811;7000000541_____SRS044486_WUGC_scaffold_24083;3300008636_____Ga0111420_102312;7000000073_____SRS021496_Baylor_scaffold_17633;3300007966_____Ga0105959_104380;7000000511_____SRS018591_WUGC_scaffold_26502;3300008502_____Ga0115179_103396;VIRSorter_contig_7003_pilon-cat_2;7000000283_____SRS011086_Baylor_scaffold_14399;7000000513_____SRS047824_WUGC_scaffold_55891;7000000513_____C2496057;VIRSorter_contig_7253_pilon-cat_2;3300008518_____Ga0115191_101317;7000000224_____SRS014573_WUGC_scaffold_12731;3300006458_____Ga0100175_101687;3300008636_____Ga0111420_101522;3300006477_____Ga0100232_102723;7000000321_____SRS013234_Baylor_scaffold_1168;3300006748_____Ga0101800_102503;7000000292_____C2068932;VIRSorter_contig_242_pilon_gene_387_gene_445-274611-313221-cat_4,Siphoviridae
SAMP_yahara2021_Sample3,vOTU_yahara2021_01395,VIRSorter_contig_963_pilon_gene_3_gene_39-3229-28223-cat_5,24994,l,NA,5,Leptotrichia (genus): 0.94,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01396,VIRSorter_contig_280_pilon_gene_326_gene_342-262652-273167-cat_5,10515,l,NA,5,Bacteria (superkingdom): 0.99,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01397,VIRSorter_contig_3359_pilon_gene_24_gene_34-15345-24130-cat_5,8785,l,NA,5,Bacteria (superkingdom): 0.99,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01398,VIRSorter_contig_4268_pilon-cat_2,55408,l,NA,2,root (no rank): 1.00,VIRSorter_contig_4268_pilon-cat_2;7000000501_____SRS047265_WUGC_scaffold_2758;7000000226_____SRS014578_WUGC_scaffold_74061;7000000593_____C5164032;7000000404_____SRS011152_Baylor_scaffold_41747,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01399,VIRSorter_contig_1230_pilon-cat_2,97402,l,NA,2,Selenomonas (genus): 0.87,VIRSorter_contig_1230_pilon-cat_2;7000000731_____C2967651,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01400,VIRSorter_contig_4814_pilon_gene_45_gene_87-27608-57108-cat_5,29500,l,NA,5,Bacteria (superkingdom): 0.99,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01401,VIRSorter_contig_13_pilon_gene_159_gene_186-138757-165638-cat_5,26881,l,NA,5,Bacilli (class): 0.96,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01402,VIRSorter_contig_7367_pilon-cat_2,14430,l,NA,2,Streptococcus (genus): 0.94,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01403,VIRSorter_contig_6813_pilon_gene_125_gene_224-164997-297191-cat_4,132194,l,NA,4,Leptotrichia (genus): 0.96,VIRSorter_contig_6813_pilon_gene_125_gene_224-164997-297191-cat_4;7000000007_____SRS017139_Baylor_scaffold_49940;3300014038_____Ga0119819_1002657;3300007980_____Ga0114366_1001252,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01404,VIRSorter_contig_6292_pilon-cat_2,54597,l,NA,2,Plasmodium ovale wallikeri (subspecies): 1.00,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01405,VIRSorter_contig_1103_pilon_gene_2_gene_75-1279-47364-cat_5,46085,l,NA,5,Leptotrichia (genus): 0.71,VIRSorter_contig_1103_pilon_gene_2_gene_75-1279-47364-cat_5;3300014292_____Ga0134351_1000362;7000000512_____SRS018394_Baylor_scaffold_48017;3300008730_____Ga0113886_1002212,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01406,VIRSorter_contig_1692_pilon_gene_170_gene_195-126758-140180-cat_5,13422,l,NA,5,Bacteria (superkingdom): 0.98,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01407,VIRSorter_contig_666_pilon_gene_592_gene_691-418775-490032-cat_4,71257,l,NA,4,Selenomonas (genus): 0.62,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01408,VIRSorter_contig_5080_pilon_gene_1_gene_109-2911-116786-cat_5,113875,l,NA,5,Bacilli (class): 0.54,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01409,VIRSorter_contig_2600_pilon_gene_16_gene_122-13735-88610-cat_5,74875,l,NA,5,Bacteria (superkingdom): 0.89,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01410,VIRSorter_contig_7224_pilon_gene_8_gene_17-6561-11064-cat_5,4503,l,NA,5,Bacteria (superkingdom): 1.00,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01411,VIRSorter_contig_2285_pilon-cat_2,33363,l,NA,2,Bacteria candidate phyla (no rank): 0.52,VIRSorter_contig_2285_pilon-cat_2;7000000298_____SRS016569_Baylor_scaffold_56171;7000000041_____C3930784,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01412,VIRSorter_contig_3782_pilon_gene_1_gene_63-479-40674-cat_5,40195,l,NA,5,Neisseriaceae (family): 0.73,VIRSorter_contig_3782_pilon_gene_1_gene_63-479-40674-cat_5;7000000556_____SRS057205_LANL_scaffold_54404;7000000565_____SRS052227_LANL_scaffold_40661;3300006319_____Ga0099581_102088;3300008638_____Ga0111421_102330;3300007659_____Ga0105537_101381;7000000293_____SRS023352_LANL_scaffold_71445,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01413,VIRSorter_contig_6047_pilon-cat_2,42609,l,NA,2,Negativicutes (class): 0.71,VIRSorter_contig_6047_pilon-cat_2;3300014293_____Ga0134346_1002477;7000000698_____SRS024318_LANL_scaffold_69289;3300006256_____Ga0099352_1003343;3300014293_____Ga0134346_1002603;7000000698_____C3791824,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01414,VIRSorter_contig_661_pilon_gene_721_gene_748-556707-579761-cat_5,23054,l,NA,5,Terrabacteria group (no rank): 0.54,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01415,VIRSorter_contig_801_pilon_gene_257_gene_356-147985-205998-cat_4,58013,l,NA,4,cellular organisms (no rank): 0.60,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01416,VIRSorter_contig_1603_pilon_gene_1_gene_20-0-11227-cat_5,11227,l,NA,5,Streptococcus (genus): 0.85,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01417,VIRSorter_contig_3978_pilon_gene_3_gene_16-2358-9781-cat_5,7423,l,NA,5,Streptococcus (genus): 0.84,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01418,VIRSorter_contig_5824_pilon_gene_2_gene_18-2722-16041-cat_5,13319,l,NA,5,Streptococcus (genus): 0.73,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01419,VIRSorter_contig_3417_pilon_gene_518_gene_587-344372-381624-cat_5,37252,l,NA,5,Pasteurellaceae (family): 0.74,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01420,VIRSorter_contig_3818_pilon_gene_7_gene_23-5874-15664-cat_5,9790,l,NA,5,Bacteria (superkingdom): 1.00,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01421,VIRSorter_contig_709_pilon_gene_70_gene_88-52892-63260-cat_5,10368,l,NA,5,Bacteria (superkingdom): 0.98,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01422,VIRSorter_contig_3332_pilon_gene_1_gene_37-888-22896-cat_5,22008,l,NA,5,Bacteria (superkingdom): 1.00,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01423,VIRSorter_contig_3858_pilon_gene_38_gene_70-20945-44395-cat_5,23450,l,NA,5,Streptococcus (genus): 0.76,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01424,VIRSorter_contig_5721_pilon_gene_249_gene_348-195670-253437-cat_4,57767,l,NA,4,Bacilli (class): 0.93,VIRSorter_contig_5721_pilon_gene_249_gene_348-195670-253437-cat_4;7000000510_____SRS053917_LANL_scaffold_50459,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01425,VIRSorter_contig_185_pilon-cat_2,88949,l,NA,2,Selenomonadaceae (family): 0.82,VIRSorter_contig_185_pilon-cat_2;3300008281_____Ga0113996_1004382,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01426,VIRSorter_contig_4683_pilon-cat_2,8408,l,NA,2,Megasphaera (genus): 0.93,VIRSorter_contig_4683_pilon-cat_2;3300006524_____Ga0101033_100251;7000000386_____SRS018791_WUGC_scaffold_53619,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01427,VIRSorter_contig_1632_pilon-cat_1,6971,l,NA,1,Negativicutes (class): 0.79,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01428,VIRSorter_contig_645_pilon_gene_19_gene_35-12803-24521-cat_5,11718,l,NA,5,Bacteria (superkingdom): 1.00,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01429,VIRSorter_contig_6914_pilon-cat_1,42002,l,NA,1,Leptotrichia (genus): 0.96,VIRSorter_contig_6914_pilon-cat_1;7000000082_____SRS017304_Baylor_scaffold_3541;7000000058_____SRS064774_LANL_scaffold_64234,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01430,VIRSorter_contig_756_pilon_gene_11_gene_24-13871-23429-cat_5,9558,l,NA,5,Bacilli (class): 0.91,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01431,VIRSorter_contig_1243_pilon-cat_2,35755,l,NA,2,Bacteria (superkingdom): 0.59,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01432,VIRSorter_contig_5721_pilon_gene_485_gene_594-337818-422787-cat_5,84969,l,NA,5,Bacilli (class): 0.93,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01433,VIRSorter_contig_6278_pilon_gene_1_gene_15-1652-14357-cat_5,12705,l,NA,5,Bacteria (superkingdom): 1.00,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01434,VIRSorter_contig_6515_pilon-cat_2,32243,l,NA,2,Lactobacillales (order): 0.80,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01435,VIRSorter_contig_504_pilon_gene_352_gene_412-212617-246363-cat_5,33746,l,NA,5,Neisseriaceae (family): 0.60,VIRSorter_contig_504_pilon_gene_352_gene_412-212617-246363-cat_5;3300008140_____Ga0114165_1003224;7000000400_____SRS019071_WUGC_scaffold_40006;7000000737_____SRS050669_LANL_scaffold_68539;7000000534_____SRS019128_WUGC_scaffold_38004;7000000676_____SRS018665_WUGC_scaffold_64046;3300007897_____Ga0114178_100795;7000000159_____SRS063288_LANL_scaffold_62005;3300008730_____Ga0113886_1003114,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01436,VIRSorter_contig_1602_pilon_gene_347_gene_364-255898-266326-cat_5,10428,l,NA,5,Bacteria (superkingdom): 0.99,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01437,VIRSorter_contig_1282_pilon_gene_13_gene_40-8982-24761-cat_5,15779,l,NA,5,Streptococcus (genus): 0.71,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01438,VIRSorter_contig_650_pilon_gene_154_gene_262-118644-185645-cat_5,67001,l,NA,5,Leptotrichia (genus): 0.82,VIRSorter_contig_650_pilon_gene_154_gene_262-118644-185645-cat_5;7000000274_____SRS052876_LANL_scaffold_57912;3300008486_____Ga0115196_1003791;7000000738_____SRS015470_WUGC_scaffold_1339,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01439,VIRSorter_contig_1071_pilon_gene_1_gene_19-20-14278-cat_5,14258,l,NA,5,Terrabacteria group (no rank): 0.69,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01440,VIRSorter_contig_4644_pilon_gene_8_gene_108-19396-79612-cat_5,60216,l,NA,5,Leptotrichia (genus): 0.90,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01441,VIRSorter_contig_3953_pilon_gene_1_gene_12-96-8315-cat_5,8219,l,NA,5,Terrabacteria group (no rank): 0.55,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01442,VIRSorter_contig_3380_pilon_gene_6_gene_105-5212-80378-cat_4,75166,l,NA,4,Selenomonas (genus): 0.71,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01443,VIRSorter_contig_2014_pilon_gene_142_gene_165-91726-103538-cat_5,11812,l,NA,5,Bacteria (superkingdom): 0.99,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01444,VIRSorter_contig_1344_pilon-cat_2,17732,l,NA,2,Leptotrichia (genus): 0.70,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01445,VIRSorter_contig_4527_pilon_gene_70_gene_80-46053-52726-cat_5,6673,l,NA,5,Pasteurellaceae (family): 0.58,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01446,VIRSorter_contig_7293_pilon-cat_2,90831,l,NA,2,cellular organisms (no rank): 0.55,VIRSorter_contig_7293_pilon-cat_2;7000000731_____C2967895;7000000367_____SRS048791_LANL_scaffold_11216;7000000312_____C3316562;7000000731_____C2967039;3300008556_____Ga0111059_102330;3300008556_____Ga0111059_101864;7000000741_____C3570281;7000000367_____SRS048791_LANL_scaffold_62686,Myoviridae
SAMP_yahara2021_Sample3,vOTU_yahara2021_01447,VIRSorter_contig_2551_pilon_gene_186_gene_285-115246-264241-cat_4,148995,l,NA,4,Leptotrichia (genus): 0.90,VIRSorter_contig_2551_pilon_gene_186_gene_285-115246-264241-cat_4;7000000367_____SRS048791_LANL_scaffold_65815;3300007196_____Ga0103270_102900;7000000595_____SRS019026_WUGC_scaffold_26149;7000000707_____C2739413,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01448,VIRSorter_contig_628_pilon_gene_1_gene_89-384-71257-cat_5,70873,l,NA,5,Leptotrichia (genus): 0.93,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01449,VIRSorter_contig_2217_pilon_gene_152_gene_186-125758-144908-cat_5,19150,l,NA,5,Terrabacteria group (no rank): 0.62,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01450,VIRSorter_contig_5393_pilon-cat_2,35547,l,NA,2,Clostridiales (order): 0.65,VIRSorter_contig_5393_pilon-cat_2;7000000224_____SRS014573_WUGC_scaffold_33271;7000000698_____SRS024318_LANL_scaffold_80235;7000000125_____SRS015941_WUGC_scaffold_68784;3300006320_____Ga0099576_1001164;7000000194_____SRS022077_Baylor_scaffold_57742;7000000185_____C3008746;7000000457_____C3994770;7000000267_____C1219697;7000000727_____SRS014470_WUGC_scaffold_15986;7000000331_____C4829577;7000000504_____SRS017076_Baylor_scaffold_21357;7000000457_____C3994636;7000000432_____C2868941;7000000504_____SRS017076_Baylor_scaffold_29085;3300014293_____Ga0134346_1002143;7000000432_____C2868399;7000000063_____SRS015057_WUGC_scaffold_57701;3300007316_____Ga0104922_104769;3300014293_____Ga0134346_1003073;3300008134_____Ga0111464_104057,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01451,VIRSorter_contig_4911_pilon_gene_1_gene_199-2344-108005-cat_5,105661,l,NA,5,Bacteria (superkingdom): 0.57,VIRSorter_contig_4911_pilon_gene_1_gene_199-2344-108005-cat_5;7000000386_____SRS018791_WUGC_scaffold_54406;7000000058_____SRS064774_LANL_scaffold_67679;7000000386_____C2317422,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01452,VIRSorter_contig_1273_pilon_gene_86_gene_97-89612-95327-cat_5,5715,l,NA,5,Streptococcus (genus): 0.79,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01453,VIRSorter_contig_5236_pilon_gene_171_gene_181-113079-119897-cat_5,6818,l,NA,5,Lactobacillales (order): 0.88,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01454,VIRSorter_contig_4848_pilon-cat_2,42628,l,NA,2,Streptococcus sp. (species): 0.51,VIRSorter_contig_4848_pilon-cat_2;7000000395_____SRS019077_WUGC_scaffold_68468;3300008682_____Ga0111556_1000564;7000000004_____SRS054776_LANL_scaffold_20839;7000000687_____SRS053854_LANL_scaffold_50167;7000000096_____SRS058186_LANL_scaffold_3898;3300006307_____Ga0099615_1000766;7000000331_____C4829807;3300007995_____Ga0111049_100195;2124908012_____sp300_9777556;7000000491_____C1840911;3300008061_____Ga0111056_100229;7000000026_____SRS011255_Baylor_scaffold_74680;3300008634_____Ga0111369_1001875;3300006245_____Ga0099369_100214;7000000062_____C2282260;7000000443_____SRS058808_LANL_scaffold_76248;3300008660_____Ga0111492_101519;3300007713_____Ga0105659_1001560;7000000461_____SRS045127_LANL_scaffold_40419;3300006742_____Ga0101805_101108;7000000056_____SRS046623_LANL_scaffold_3776;7000000491_____C1840751;3300008414_____Ga0115230_100554;7000000461_____C2903018;7000000090_____SRS018149_Baylor_scaffold_22300;3300008660_____Ga0111492_101850;3300008134_____Ga0111464_103832;7000000625_____SRS045313_LANL_scaffold_8387,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01455,VIRSorter_contig_5217_pilon_gene_1_gene_13-985-8859-cat_5,7874,l,NA,5,Terrabacteria group (no rank): 0.89,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01456,VIRSorter_contig_5143_pilon_gene_65_gene_132-62532-98323-cat_5,35791,l,NA,5,Pasteurellaceae (family): 0.67,VIRSorter_contig_5143_pilon_gene_65_gene_132-62532-98323-cat_5;3300008153_____Ga0114320_1001332;3300007125_____Ga0102700_1004122;3300007711_____Ga0105642_1001166;3300008537_____Ga0111051_103530;3300008143_____Ga0114287_103535;3300007566_____Ga0104970_1004722;3300007358_____Ga0104765_103830;3300008362_____Ga0115107_102826;7000000180_____C1387002;3300007978_____Ga0111424_102431;3300008537_____Ga0111051_104937,"Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae,Myoviridae"
SAMP_yahara2021_Sample3,vOTU_yahara2021_01457,VIRSorter_contig_469_pilon_gene_209_gene_245-141141-165072-cat_5,23931,l,NA,5,Solobacterium moorei (species): 0.81,VIRSorter_contig_469_pilon_gene_209_gene_245-141141-165072-cat_5;7000000665_____SRS016037_WUGC_scaffold_40744;7000000156_____SRS064423_LANL_scaffold_37055;3300008715_____Ga0115609_1001305;3300007315_____Ga0104930_103554;3300007648_____Ga0105531_104199,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01458,VIRSorter_contig_6616_pilon_gene_80_gene_97-63831-74152-cat_5,10321,l,NA,5,Bacteria (superkingdom): 0.99,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01459,VIRSorter_contig_82_pilon_gene_78_gene_128-73901-127925-cat_5,54024,l,NA,5,Pasteurellaceae (family): 0.60,VIRSorter_contig_82_pilon_gene_78_gene_128-73901-127925-cat_5;3300007100_____Ga0102544_102436;7000000466_____SRS063603_LANL_scaffold_109757,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01460,VIRSorter_contig_1101_pilon_gene_55_gene_85-32531-52846-cat_5,20266,l,NA,5,Bacteria (superkingdom): 1.00,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01461,VIRSorter_contig_21_pilon-cat_2,88127,l,NA,2,Selenomonas (genus): 0.65,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01462,VIRSorter_contig_191_pilon_gene_258_gene_267-205585-210976-cat_5,5391,l,NA,5,Neisseriaceae (family): 0.56,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01463,VIRSorter_contig_1900_pilon_gene_63_gene_88-43487-65214-cat_5,21727,l,NA,5,Leptotrichia (genus): 0.93,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01464,VIRSorter_contig_92_pilon_gene_124_gene_136-90042-98521-cat_5,8479,l,NA,5,Terrabacteria group (no rank): 0.65,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01465,VIRSorter_contig_2832_pilon_gene_135_gene_182-88964-120085-cat_5,31121,l,NA,5,Terrabacteria group (no rank): 0.51,VIRSorter_contig_499_pilon_gene_103_gene_158-82636-113977-cat_4;3300008140_____Ga0114165_1002357;7000000568_____SRS051930_LANL_scaffold_32983;7000000354_____SRS015985_WUGC_scaffold_4334;3300006294_____Ga0099625_101034;VIRSorter_contig_2832_pilon_gene_135_gene_182-88964-120085-cat_5;3300008382_____Ga0114861_1000290;7000000194_____SRS022077_Baylor_scaffold_9475,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01466,VIRSorter_contig_3762_pilon_gene_16_gene_28-14491-21142-cat_5,6651,l,NA,5,Bacteria (superkingdom): 1.00,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01467,VIRSorter_contig_905_pilon-cat_1,43330,l,NA,1,Leptotrichia (genus): 0.89,VIRSorter_contig_1443_pilon-circular-cat_1;3300008639_____Ga0115685_1001766;3300009381_____Ga0115415_1001245;7000000713_____SRS024355_LANL_scaffold_41652;3300007531_____Ga0105502_1001270;3300014292_____Ga0134351_1000423;3300008283_____Ga0110914_102655;3300008490_____Ga0115197_1004531;7000000741_____C3570903;VIRSorter_contig_905_pilon-cat_1;VIRSorter_contig_2976_pilon-cat_2;3300006262_____Ga0099523_1000407;7000000144_____SRS045715_LANL_scaffold_12616;VIRSorter_contig_1240_pilon_gene_161_gene_260-110170-177786-cat_4;VIRSorter_contig_1433_pilon_gene_1_gene_75-96-48610-cat_5;3300007746_____Ga0105776_1003273;7000000406_____SRS024381_LANL_scaffold_61894,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01468,VIRSorter_contig_1932_pilon-cat_2,38794,l,NA,2,Lachnospiraceae (family): 0.85,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01469,VIRSorter_contig_7069_pilon-cat_2,76472,l,NA,2,root (no rank): 1.00,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01470,VIRSorter_contig_5692_pilon-cat_2,15347,l,NA,2,Streptococcus (genus): 0.51,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01471,VIRSorter_contig_3318_pilon_gene_14_gene_48-7977-31957-cat_5,23931,l,NA,5,Bacteria (superkingdom): 1.00,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01472,VIRSorter_contig_3788_pilon_gene_8_gene_61-8831-59293-cat_5,50462,l,NA,5,Selenomonas (genus): 0.87,VIRSorter_contig_3788_pilon_gene_8_gene_61-8831-59293-cat_5;3300014037_____Ga0119816_1003062;3300014815_____Ga0119815_1003477;3300011985_____Ga0119793_1004988,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01473,VIRSorter_contig_362_pilon_gene_1_gene_45-0-23943-cat_5,23943,l,NA,5,Terrabacteria group (no rank): 0.58,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01474,VIRSorter_contig_5852_pilon-cat_1,11427,l,NA,1,Streptococcus (genus): 1.00,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01475,VIRSorter_contig_667_pilon_gene_683_gene_716-491890-514396-cat_5,22506,l,NA,5,Bacilli (class): 0.89,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01476,VIRSorter_contig_6120_pilon-cat_2,55697,l,NA,2,Bacteria (superkingdom): 0.69,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01477,VIRSorter_contig_5404_pilon-cat_2,5438,l,NA,2,Streptococcus (genus): 0.92,NA,NA
SAMP_yahara2021_Sample3,vOTU_yahara2021_01478,VIRSorter_contig_5468_pilon-cat_2,29768,l,NA,2,root (no rank): 1.00,VIRSorter_contig_5468_pilon-cat_2;7000000268_____SRS017533_Baylor_scaffold_38365,"Podoviridae,Siphoviridae,Siphoviridae,Siphoviridae,Siphoviridae"
